^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,^,<,W,W,>,>,>,>,>,>,>,W,>,>,^,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,^,^,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,<,^,^,>,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,^,<,W,W,>,>,>,>,>,>,>,W,>,^,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,^,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,<,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,>,>,>,W,>,>,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,^,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,<,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,>,>,>,W,>,^,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,^,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,<,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,>,>,>,W,>,>,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,^,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,<,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,>,>,>,W,>,^,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,^,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,<,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,>,>,>,W,>,>,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,^,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,>,>,>,W,>,^,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,^,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,^,>,>,W,>,>,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,>,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,>,>,>,W,>,^,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,>,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,^,>,>,W,>,>,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,>,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,>,>,>,W,>,^,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,>,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,^,>,>,W,>,>,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,>,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,>,>,>,W,>,^,>,>,>,W,>,>,>,>,W,>,>,>,>,>,>,^,>,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,^,>,>,W,>,^,>,>,>,W,>,>,v,>,W,>,>,>,>,>,>,^,>,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,^,<,<,W,W,>,>,>,>,>,>,>,W,>,^,>,>,>,W,>,>,v,>,W,>,>,>,>,>,>,^,>,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,<,<,<,W,W,>,>,>,>,^,>,>,W,>,^,>,>,>,W,>,>,v,>,W,>,>,>,>,>,>,^,>,>,v,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,<,<,<,W,W,>,>,>,>,>,>,>,W,>,^,>,>,>,W,>,>,v,>,W,>,>,>,>,>,>,^,>,>,>,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
^,^,^,^,^,W,>,>,>,W,<,<,<,W,v,>,>,>,^,<,<,<,W,W,>,>,>,>,^,>,>,W,>,^,>,>,>,W,>,>,v,>,W,>,>,>,>,>,>,^,>,>,>,>,>,>,^,^,^,>,>,^,<,>,^,^,^,W,>,^,^,^,^,^,^,^,W,>,W,^,^,
